"kingdom" "phylum" "class" "order" "family" "genus" "binomial" "statut" "category" "code" "name" "stressCode" "stressName" "scope" "severity" "timing" "threat"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca tonkeana" "endemic" "VU" "5.1.3" "Persecution/control" "2.1" "Species mortality" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca tonkeana" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca tonkeana" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca hecki" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca hecki" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca hecki" "endemic" "VU" "5.1.3" "Persecution/control" "2.1" "Species mortality" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca hecki" "endemic" "VU" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "Very Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "5.1.3" "Persecution/control" "2.1" "Species mortality" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca maura" "endemic" "EN" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "5.1.3" "Persecution/control" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca ochreata" "endemic" "VU" "5.4.6" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca siberu" "endemic" "EN" "5.1.3" "Persecution/control" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "5.1.3" "Persecution/control" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca pagensis" "endemic" "CR" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca fuscata" "endemic" "LC" "8.1.1" "Unspecified species" "2.3.1" "Hybridisation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca fuscata" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca fuscata" "endemic" "LC" "5.1.3" "Persecution/control" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca nigra" "endemic" "CR" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Whole (>90%)" "Rapid Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca nigra" "endemic" "CR" "3.2" "Mining & quarrying" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca nigra" "endemic" "CR" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "Majority (50-90%)" "Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca nigra" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "Whole (>90%)" "Very Rapid Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca nigra" "endemic" "CR" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "Whole (>90%)" "Rapid Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca cyclopis" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1|2.2" "Species mortality|Species disturbance" "Majority (50-90%)" "Slow, Significant Declines" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "PRIMATES" "CERCOPITHECIDAE" "Macaca" "Macaca cyclopis" "endemic" "LC" "2.2.1" "Small-holder plantations" "" "" "Minority (<50%)" "Slow, Significant Declines" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Nesolagus" "Nesolagus netscheri" "endemic" "DD" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "1.3" "Tourism & recreation areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "2.1.4" "Scale Unknown/Unrecorded" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "1.2" "Commercial & industrial areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "8.1.1" "Unspecified species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus hainanus" "endemic" "EN" "6.1" "Recreational activities" "2.2" "Species disturbance" "" "" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus insularis" "endemic" "VU" "8.2" "Problematic native species/diseases" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus insularis" "endemic" "VU" "6.1" "Recreational activities" "2.2" "Species disturbance" "" "" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus insularis" "endemic" "VU" "8.1.1" "Unspecified species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus insularis" "endemic" "VU" "2.3.2" "Small-holder grazing, ranching or farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "5.1.2" "Unintentional effects (species is not the target)" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "8.1.1" "Unspecified species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "7.2.11" "Dams (size unknown)" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "1.2" "Commercial & industrial areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "5.1.3" "Persecution/control" "2.1" "Species mortality" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Lepus" "Lepus brachyurus" "endemic" "LC" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "8.1.1" "Unspecified species" "1.2" "Ecosystem degradation" "" "Very Rapid Declines" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "4.1" "Roads & railroads" "2.1" "Species mortality" "" "" "Ongoing" "Transportation and service corridors"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "7.2.11" "Dams (size unknown)" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "2.2.1" "Small-holder plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Past, Unlikely to Return" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "1.3" "Tourism & recreation areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "6.1" "Recreational activities" "2.2" "Species disturbance" "" "" "Ongoing" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Past, Unlikely to Return" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Pentalagus" "Pentalagus furnessi" "endemic" "EN" "8.1.2" "Named species" "2.1" "Species mortality" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "8.2.2" "Named species" "2.1" "Species mortality" "Unknown" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "3.2" "Mining & quarrying" "1.2|2.2" "Ecosystem degradation|Species disturbance" "Unknown" "Slow, Significant Declines" "Future" "Energy production and mining"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "1.3" "Tourism & recreation areas" "1.2|2.2" "Ecosystem degradation|Species disturbance" "Unknown" "Slow, Significant Declines" "Future" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "8.1.2" "Named species" "1.2|2.3.2" "Ecosystem degradation|Competition" "Unknown" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "8.1.2" "Named species" "2.1" "Species mortality" "Unknown" "Unknown" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "6.1" "Recreational activities" "1.2|2.2" "Ecosystem degradation|Species disturbance" "Unknown" "Unknown" "Unknown" "Human intrusions and disturbance"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus mansuetus" "endemic" "CR" "5.1.1" "Intentional use (species is the target)" "2.1" "Species mortality" "Unknown" "Unknown" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus graysoni" "endemic" "EN" "1.1" "Housing & urban areas" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Residential and commercial development"
"ANIMALIA" "CHORDATA" "MAMMALIA" "LAGOMORPHA" "LEPORIDAE" "Sylvilagus" "Sylvilagus graysoni" "endemic" "EN" "8.1.2" "Named species" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Invasive and other problematic species/genes/diseases"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "GLIRIDAE" "Glirulus" "Glirulus japonicus" "endemic" "LC" NA NA NA NA NA NA NA NA
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Funambulus" "Funambulus layardi" "endemic" "VU" "7.1.3" "Trend Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Natural system modifications"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Funambulus" "Funambulus layardi" "endemic" "VU" "2.2.2" "Agro-industry plantations" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Funambulus" "Funambulus layardi" "endemic" "VU" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Dremomys" "Dremomys everetti" "endemic" "LC" "2.1.1" "Shifting agriculture" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Dremomys" "Dremomys everetti" "endemic" "LC" "2.1.2" "Small-holder farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Dremomys" "Dremomys everetti" "endemic" "LC" "5.3.5" "Motivation Unknown/Unrecorded" "1.2" "Ecosystem degradation" "" "" "Ongoing" "Biological resource use"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Dremomys" "Dremomys everetti" "endemic" "LC" "2.1.3" "Agro-industry farming" "1.1|1.2" "Ecosystem conversion|Ecosystem degradation" "" "" "Ongoing" "Agriculture and aquaculture"
"ANIMALIA" "CHORDATA" "MAMMALIA" "RODENTIA" "SCIURIDAE" "Nannosciurus" "Nannosciurus melanotis" "endemic" "LC" NA NA NA NA NA NA NA NA
