"ULM_ID" "REGION" "COUNTRYISO" "COUNTRY" "ARCHIP" "ISLAND" "LONG" "LAT" "Area"
67029 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.528955 -0.423363 2.68
67035 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Batudaka" 121.803632 -0.482767 248.35
67036 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Terentang" 117.533693 -0.510388 221.05
67043 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Gag" 129.883169 -0.44313 61.92
67044 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Gam" 130.589988 -0.46709 194.09
67051 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Pogodongan" 121.819056 -0.398707 2.03
67080 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.492933 -0.426054 71.4
67082 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Batongo" 121.857765 -0.358205 3.25
67085 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.497212 -0.36684 5.55
67089 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Amsterdam" 132.170057 -0.347109 1.01
67098 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Singkep" 104.424408 -0.491571 783.76
67103 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.462009 -0.383429 36.14
67108 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Togean" 121.961056 -0.384239 181.83
67126 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sunsa" 104.989942 -0.31684 1.01
67146 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Bacan" 127.563639 -0.592101 1817.48
67147 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Gemien" 130.504777 -0.315252 9.68
67153 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 130.87286 -0.302888 7.5
67169 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Talatakoh" 122.101524 -0.367111 99.79
67182 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Taoleh" 122.120154 -0.262393 2.14
67185 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Malenge" 122.062917 -0.259727 13.42
67186 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tanahbala" 98.43493 -0.43299 450.45
67195 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Waleakodi" 122.195362 -0.253929 42.18
67197 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Waleabahi" 122.317545 -0.272292 80.54
67199 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Laut" 109.103342 -0.243495 80.7
67203 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 130.336551 -0.205035 2.5
67216 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Karunia" 109.126848 -0.188282 20.91
67225 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 109.140089 -0.16738 7.15
67234 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Unauna" 121.614101 -0.169313 78.65
67236 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Sepokperupuk" 109.110233 -0.144337 12.74
67244 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Me" 130.264234 -0.112799 2.14
67271 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Fau" 129.423394 -0.097714 6.04
67274 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Cawang" 103.536773 -0.100626 42.7
67283 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tanjungsaleh" 109.15734 -0.128063 57.82
67294 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 103.493982 -0.072343 7.06
67331 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Kura" 103.659208 -0.035119 11.76
67336 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Kelayang" 103.626017 -0.030217 13.05
67340 "Papua New Guinea" "IDN" "Indonesia" "Malay Archipelago" NA 130.839023 -0.207556 3035.68
67352 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tanahmasa" 98.450703 -0.158715 335
67368 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Lingga" 104.655528 -0.171555 866.55
67381 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Panjang" 109.206704 0.033689 11.31
67382 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" NA 129.466226 -0.100428 143.3
67538 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Panggalaran" 99.288543 0.218128 2.56
67541 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 102.418299 0.224665 1.32
67544 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 102.5022 0.239274 1.01
67699 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Pangalasiang" 119.90083 0.488158 2.04
67718 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Lito Puntu Daa" 121.694627 0.498112 6.98
67730 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Maputi" 119.861615 0.52102 4.89
67865 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Maitara" 127.370809 0.732842 2.8
67882 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tidore" 127.411981 0.687616 118.9
67952 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Kumeke" 124.675673 0.808187 1.15
68011 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Ternate" 127.341198 0.806705 102.04
68072 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Buton" 104.636128 0.879515 13.08
68076 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Lito Ponelo" 122.883104 0.87722 7.76
68098 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Lito Dudepo" 122.785331 0.892624 12.28
68209 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Bentenan" 124.907394 0.974238 1.39
68226 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Lingayan" 120.239989 0.977755 1.45
68254 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Tenggelanga" 120.718168 0.994192 5.16
68275 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 104.38307 1.000929 5.47
68296 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tambelan Besar" 107.562278 0.993629 31.85
68339 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Kabetan" 120.6388 1.04533 9.12
68350 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Simatang" 120.383955 1.042567 23.16
68448 "Sundaland" "IDN" "Indonesia" NA "Pulau Bintan" 104.476507 1.036031 1172.2
68456 "Sundaland" "SGP" "Singapore" NA "Sentosa" 103.829607 1.248979 4.52
68458 "Sundaland" "SGP" "Singapore" NA "Pulau Brani" 103.833631 1.259609 1.43
68487 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Dolangon" 120.886524 1.366082 1.66
68507 "Sundaland" "SGP" "Singapore" NA NA 103.891147 1.419307 1.09
68515 "Sundaland" "SGP" "Singapore" NA NA 103.878748 1.425413 1.95
68517 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 118.449423 1.410408 12.39
68536 "Sundaland" "SGP" "Singapore" NA "Singapore Island" 103.809445 1.359489 593.52
68545 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Nias" 97.588031 1.063251 4096.97
68547 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Lembeh" 125.236183 1.44317 58.06
68552 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 110.403687 1.563962 1.32
68570 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Bunaken" 124.76222 1.618632 8.34
68571 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 110.48145 1.570862 90.62
68577 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Manado Tua" 124.698866 1.633243 10.62
68587 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Kalasah" 110.294885 1.670908 1.58
68594 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Tamperong" 125.024971 1.696865 1.74
68598 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Salak" 110.259904 1.674406 50.82
68612 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 110.432811 1.657242 166.43
68614 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Towade Paniki" 124.741518 1.740857 2.65
68615 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Mantehage" 124.75771 1.717581 19.92
68631 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Gangga" 125.054508 1.771639 1.97
68642 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 110.342673 1.724218 59.7
68647 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pualu Bangka" 125.148488 1.792379 45.57
68657 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Talise" 125.073174 1.843861 18.38
68705 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.662348 2.07384 11.51
68715 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Lungsuran-naga" 117.804538 2.062494 125.24
68716 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 111.310635 2.086736 26.86
68717 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Bangkaru" 97.117752 2.068978 58.53
68727 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Babi" 96.647609 2.093192 46.57
68734 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 111.257005 2.101662 35.03
68740 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Guntung" 117.873429 2.110224 39.57
68749 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sodang-besar" 117.762749 2.137109 68.42
68751 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Telassau" 117.744585 2.175802 10.38
68756 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Reusam" 96.635375 2.169266 15.67
68757 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.886044 2.181773 3.37
68761 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Tempurung" 117.859087 2.175257 12.89
68762 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.661761 2.187182 1.11
68763 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Lalawan" 117.868246 2.142859 63.33
68767 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Badak Badak" 117.910923 2.180673 11.85
68769 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.668159 2.195454 5.48
68771 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Ngelengele-besar" 128.209465 2.200334 1.54
68777 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Halmahera" 128.01526 0.871227 18015.95
68784 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Tuangku" 97.265177 2.160949 213.66
68813 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 111.282591 2.189921 204.92
68842 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Wanua Tagulandang" 125.417798 2.350119 54.43
68845 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Rau" 128.15825 2.344072 61.37
68846 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 111.244943 2.324275 244.05
68875 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 111.412699 2.512909 1.26
68890 "Sundaland" "IDN" "Indonesia" NA "Pulau Serasan" 109.041474 2.518796 60.39
68894 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 99.987618 2.579314 1.04
68896 "Sundaland" "MYS" "Malaysia" NA "Pulau Pemanggil" 104.328036 2.580844 9.28
68912 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Morotai" 128.456634 2.316399 2281.47
68925 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Siumat" 96.374158 2.652663 4.26
68942 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Lekon" 95.732748 2.709451 3.56
68957 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 96.114801 2.744199 1.95
68970 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Siau" 125.400876 2.736964 116.42
68971 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.619485 2.805998 1.45
68972 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.639562 2.808327 1.51
68983 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pimping" 117.687097 2.822382 38.99
68999 "Sundaland" "MYS" "Malaysia" NA "Pulau Tioman" 104.171622 2.78819 136.79
69004 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.637691 2.881763 71.59
69009 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.565926 2.915614 1.04
69015 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Simeulue" 96.066051 2.631954 1740.76
69017 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pekin" 117.659359 2.915447 31.88
69043 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Mening" 117.626447 2.953996 62.46
69047 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.629586 2.988145 1.82
69060 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.519003 2.977126 48.29
69109 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.50709 3.074321 1.13
69112 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.565391 3.070654 2.81
69114 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.462722 3.068258 2.56
69121 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.596678 3.071069 7.79
69133 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.482279 3.081258 2.31
69142 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.557688 3.085458 2.01
69152 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.590152 3.089945 4.31
69155 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.508422 3.089617 1.21
69164 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.498496 3.098116 1.47
69176 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.37462 3.074609 20.11
69179 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.574513 3.106223 4.13
69182 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.42415 3.077816 52.63
69213 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.227584 3.182432 2.05
69229 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.287232 3.221125 7.38
69232 "Sundaland" "IDN" "Indonesia" NA "Pulau Siantan" 106.24387 3.161845 107.57
69266 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.44862 3.296878 95.65
69333 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.41241 3.402678 33.32
69359 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.525048 3.50518 6.18
69363 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.57421 3.497052 32.96
69370 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.466768 3.532863 34.21
69380 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Bangkudulis-besar" 117.344469 3.516106 268.22
69401 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.465904 3.689138 17.12
69402 "Sundaland" "IDN" "Indonesia" NA "Komang" 108.059502 3.690886 12.35
69403 "Wallacea" "IDN" "Indonesia" "Sulawesi" "Pulau Sangihe Besar" 125.541348 3.553896 560.61
69408 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.788566 3.746727 9.61
69414 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 117.799813 3.77171 8.95
69416 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Mandul" 117.637522 3.703981 456.08
69435 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Ahus" 117.769473 3.826768 62.65
69442 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 98.639089 3.902169 8.5
69470 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Salibabu" 126.670421 3.924533 91.21
69471 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Pinabasan" 117.538047 3.959597 193.95
69476 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sinelak" 117.485707 4.057659 1.44
69504 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.577067 4.189362 27.06
69506 "Sundaland" "IDN" "Indonesia" NA "Pulau Natuna Besar" 108.202273 3.915835 1637.67
69512 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.570967 4.225894 26.35
69514 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sebatik" 117.790302 4.154421 441.31
69520 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Simandalan" 117.595314 4.26782 56.65
69521 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.610931 4.29583 14.5
69525 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Kalumpang" 118.345945 4.328891 4.88
69529 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.60445 4.361631 1.42
69530 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 118.328844 4.360274 2.97
69534 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.643399 4.396449 5.66
69535 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.615805 4.407856 1.56
69536 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.63709 4.409785 2.52
69540 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Bingkulan" 117.66395 4.419192 5.75
69542 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 98.261906 4.427756 4.8
69555 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Bumbun" 118.679659 4.459582 57.02
69557 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Penempangan" 118.484085 4.509819 9.56
69561 "Wallacea" "IDN" "Indonesia" "Malay Archipelago" "Pulau Karakelong" 126.780523 4.287362 812
69648 "Sundaland" "IDN" "Indonesia" NA "Pulau Laut" 107.972222 4.713042 36.2
69679 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sibutu Island" 119.475875 4.780687 107.36
69735 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bongao Island" 119.756094 5.021475 11.13
69751 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bakhan Dakula Island" 119.811403 5.098769 1.21
69754 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Sanga-Sanga Island" 119.780882 5.073466 45.8
69795 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" NA 96.394138 5.207814 1.18
69859 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Ta" 153.679729 5.297721 1.86
69867 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Taitagan Island" 120.05372 5.194487 621.5
69875 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Kosrae" 162.976383 5.309812 112.16
69883 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Evans" 118.923842 5.388367 7.63
69891 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Balut Island" 125.38721 5.399448 54.84
69986 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Lukunoch" 153.814915 5.503466 1.52
70052 "Sundaland" "IDN" "Indonesia" "Malay Archipelago" "Pulau Sumatera" 101.528161 -0.45727 429003.21
70095 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Tigowis" 118.134482 5.74756 1.03
70106 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.906273 5.765299 2.5
70129 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Timbang" 117.972845 5.768729 32.57
70143 "Sundaland" "MYS" "Malaysia" NA "Pulau Redang" 103.011431 5.781774 24.68
70161 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 118.188853 5.83328 26.73
70171 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Saraun" 117.485298 5.871764 1.9
70179 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Berhala" 118.144115 5.871187 2.54
70217 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" NA 117.628978 5.964138 71.32
70265 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Jolo Island" 121.129132 5.975911 842.08
70268 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Tongkil Island" 121.845529 6.035344 49.42
70554 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pangasahan Island" 121.794468 6.616002 1.54
70608 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" NA 157.938478 6.730014 1.04
70612 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Basilan Island" 122.041755 6.579308 1245.93
70613 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malamaui Island" 121.963757 6.730982 17.49
70626 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pujada Island" 126.267558 6.78781 2
70663 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Malanipa Island" 122.283424 6.88671 3.46
70671 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Ngeaur" 134.137177 6.907281 8.36
70682 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Pwokolos" 158.296142 6.944699 3.83
70691 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Pohnpei" 158.227342 6.880338 354.06
70695 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Dekehtik" 158.208207 6.982792 2.17
70712 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cagayan Sulu Island" 118.478624 7.00791 70.82
70713 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Peleliu" 134.245196 7.011291 19.24
70872 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Mecherchar" 134.361377 7.159262 12.23
70944 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Ongael" 134.380314 7.257438 4.8
70964 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Ulong" 134.292373 7.280025 1.57
70989 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Uman" 151.880333 7.301166 4.29
71006 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Ngeruktabel" 134.410749 7.26289 22.45
71024 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Koror" 134.484483 7.330251 19.6
71025 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Balambangan" 116.940721 7.273264 111.18
71032 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Fanapanges" 151.666553 7.354661 1.89
71034 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Ngerekebesang" 134.450275 7.354506 2.8
71036 "Sundaland" "MYS" "Malaysia" "Malay Archipelago" "Pulau Banggi" 117.166913 7.254005 438
71046 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Parem" 151.790093 7.360803 1.47
71051 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Fefan" 151.839179 7.345338 12.87
71059 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bongo Island" 124.041314 7.334673 21.75
71071 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Dublon" 151.877681 7.377006 9.68
71072 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Tol" 151.60483 7.353205 35.57
71074 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Fanumo" 151.717994 7.37993 5.24
71092 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Olutanga Island" 122.864199 7.366931 194.02
71102 "Polynesia-Micronesia" "FSM" "Micronesia" "Caroline Islands" "Weno" 151.859274 7.442763 20.37
71218 "Polynesia-Micronesia" "PLW" "Palau" "Palau Islands" "Babeldaob" 134.565163 7.499321 370.84
71239 "Philippines" "PHL" "Philippines" "Malay Archipelago" NA 122.773164 7.759916 3.92
71344 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Balabac Island" 117.021022 7.946864 319.5
71375 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ramos Island" 117.026813 8.099602 32.22
71398 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mantangule Island" 117.169671 8.164513 21.63
71443 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bancalan Island" 117.101137 8.229258 16.27
71477 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mawes Island" 126.397343 8.304622 1.76
71490 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Bugsuk Island" 117.306435 8.255547 122.93
71497 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pandanan Island" 117.216575 8.287841 40.57
71528 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mahaba Island" 126.390617 8.398721 1.8
71595 "Indo-Burma" "VNM" "Vietnam" NA "Hon Troc" 106.56657 8.697381 1.43
71614 "Indo-Burma" "VNM" "Vietnam" NA "Con Dao" 106.60501 8.694988 66.17
71780 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Camiguin Island" 124.717723 9.171867 244.06
71795 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Siquijor Island" 123.588416 9.185077 320.94
71856 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Ludguron Island" 125.92973 9.411147 2.02
71863 "Philippines" "PHL" "Philippines" "Malay Archipelago" "General Island" 126.009921 9.417999 5.59
71882 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Pamilacan Island" 123.923831 9.493139 1.45
71933 "Indo-Burma" "THA" "Thailand" NA "Ko Samui" 99.993597 9.504803 237.17
71946 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Anajauan Island" 126.137988 9.60912 1.16
71954 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Lajanosa Island" 126.177006 9.630497 1.81
71958 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Panglao Island" 123.802783 9.594627 91.38
71987 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Casulian Island" 126.082251 9.693793 1.47
71993 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Mahaba Island" 125.669049 9.700249 1.68
72003 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Masapelid Island" 125.644251 9.701345 16.08
72008 "Philippines" "PHL" "Philippines" "Malay Archipelago" "East Bucas Island" 126.015599 9.711843 32.04
72012 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Condona Island" 125.598957 9.717423 6.8
72017 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Cobeton Island" 125.578698 9.738506 1.72
72018 "Philippines" "PHL" "Philippines" "Malay Archipelago" "Daco Island" 126.163809 9.740542 1.8
